Date,Temperature,Rain,Wind_Speed,Wind_Direction,Humidity,Pressure,Total_Cloud,Visibility,Solar_Radiation
3/23/2019 0:00,5.5,,7.8,320,46,1011.3,90,20000,
3/23/2019 1:00,5.6,,8.2,360,41,1011.2,100,20000,
3/23/2019 2:00,5.1,,4.6,340,39,1012.4,100,20000,
3/23/2019 3:00,5.1,,5,340,35,1012.2,90,20000,
3/23/2019 4:00,4.8,,4.4,360,37,1012,90,20000,
3/23/2019 5:00,4.5,,3.4,360,40,1012.2,90,20000,
3/23/2019 6:00,4.2,,4,340,42,1012.8,90,20000,
3/23/2019 7:00,4.2,,3.6,340,42,1013.8,90,20000,0
3/23/2019 8:00,4.5,,0.9,340,40,1014,50,20000,0.14
3/23/2019 9:00,6.5,,5.3,320,34,1014.3,0,20000,1.15
3/23/2019 10:00,7.9,,4.2,340,30,1014.1,0,20000,2.04
3/23/2019 11:00,9.4,,4.6,340,26,1013.6,0,20000,2.67
3/23/2019 12:00,10.7,,3.4,340,22,1013,0,20000,3.05
3/23/2019 13:00,11.1,,7.8,250,27,1012.3,0,20000,3.16
3/23/2019 14:00,11.6,,6.2,250,26,1011.4,30,20000,2.77
3/23/2019 15:00,11.2,,8.3,270,36,1010.7,50,20000,1.52
3/23/2019 16:00,10,,5.8,290,52,1010.5,100,20000,1.31
3/23/2019 17:00,7.6,,8.3,340,69,1011,100,16050,0.39
3/23/2019 18:00,7.5,0,7.7,320,49,1011.1,50,20000,0.29
3/23/2019 19:00,7.2,,7.8,320,33,1011.6,10,20000,0.01
3/23/2019 20:00,6,,8.6,320,31,1012.3,0,20000,
3/23/2019 21:00,5.1,,6,320,33,1013.6,0,20000,
3/23/2019 22:00,4.2,,4.8,320,37,1014.3,0,20000,
3/23/2019 23:00,3.6,,5.4,320,42,1014.8,60,20000,
3/24/2019 0:00,3.2,,2.6,20,47,1015.1,0,20000,
3/24/2019 1:00,3,,6.6,340,52,1015,0,20000,
3/24/2019 2:00,2.7,,6.2,340,52,1015,0,20000,
3/24/2019 3:00,2.5,,1.9,20,54,1014.8,0,20000,
3/24/2019 4:00,2.1,,3.7,340,56,1014.8,0,20000,
3/24/2019 5:00,1.8,,3.3,340,55,1015.3,0,20000,
3/24/2019 6:00,1.6,,2.4,360,57,1015.3,0,20000,
3/24/2019 7:00,1.8,,0.9,340,56,1015.5,0,20000,0
3/24/2019 8:00,3,,3.1,320,52,1016,0,20000,0.33
3/24/2019 9:00,4.8,,2.3,290,46,1016.3,0,20000,1.22
3/24/2019 10:00,6,,3.7,200,44,1016.2,0,20000,2.02
3/24/2019 11:00,7,,3.7,200,41,1015.4,0,20000,2.62
3/24/2019 12:00,8.5,,5.1,200,38,1014.4,0,20000,3.03
3/24/2019 13:00,10.1,,7,230,31,1013.4,0,20000,3.2
3/24/2019 14:00,11,,6.5,230,31,1012.4,0,20000,3.11
3/24/2019 15:00,10.2,,6.2,230,40,1011.8,0,20000,2.73
3/24/2019 16:00,10.1,,5.4,200,51,1011.2,0,20000,2.11
3/24/2019 17:00,9.8,,6.9,200,56,1011.1,0,20000,1.37
3/24/2019 18:00,9.3,,8,230,59,1011,0,20000,0.5
3/24/2019 19:00,8.9,,7.4,230,60,1011.7,0,20000,0.01
3/24/2019 20:00,8.6,,6.3,290,42,1012.2,30,20000,
3/24/2019 21:00,7.2,,6,320,45,1012.8,0,20000,
3/24/2019 22:00,6.5,,6.2,320,41,1012.7,0,20000,
3/24/2019 23:00,5.9,,3.8,290,42,1012.6,60,20000,
3/25/2019 0:00,5.3,,3.7,290,50,1012.7,40,20000,
3/25/2019 1:00,4.9,,4,270,48,1012.5,50,20000,
3/25/2019 2:00,4.4,,4.3,290,58,1012.5,40,20000,
3/25/2019 3:00,4.2,,0.6,320,55,1011.9,40,20000,
3/25/2019 4:00,4,,2.4,290,54,1011.4,30,20000,
3/25/2019 5:00,4.1,,0.7,230,57,1011.1,60,20000,
3/25/2019 6:00,4.2,,2.2,230,60,1010.9,70,18660,
3/25/2019 7:00,4.2,,1.4,250,59,1011.5,80,20000,0
3/25/2019 8:00,4.7,,0.4,0,54,1012,80,20000,0.11
3/25/2019 9:00,6.1,,0.9,200,51,1012.1,80,20000,0.56
3/25/2019 10:00,7.2,,2.3,200,57,1012.1,90,20000,1.01
3/25/2019 11:00,8.2,,3.7,230,52,1011.9,90,20000,1.21
3/25/2019 12:00,9.1,,3.1,200,55,1011.8,90,20000,1.57
3/25/2019 13:00,10.1,,3.2,230,56,1011.3,90,10920,1.66
3/25/2019 14:00,10.4,,4.5,200,64,1010.5,90,6850,1.6
3/25/2019 15:00,10.7,,5.2,200,54,1009.8,90,13340,1.6
3/25/2019 16:00,10.4,,5.8,200,57,1009.6,90,14950,1.07
3/25/2019 17:00,10.9,,5,200,60,1009.2,80,20000,0.8
3/25/2019 18:00,10.5,,5.5,230,58,1009.4,70,20000,0.28
3/25/2019 19:00,9.9,,5.2,230,53,1009.3,60,20000,0.01
3/25/2019 20:00,9.5,,3.8,230,58,1009.4,70,20000,
3/25/2019 21:00,9.3,,4,250,55,1009.8,80,20000,
3/25/2019 22:00,9.5,,4.5,290,54,1009.9,80,20000,
3/25/2019 23:00,9.2,,3.8,270,56,1010,70,20000,
3/26/2019 0:00,8.5,,5.7,320,60,1009.7,80,20000,
3/26/2019 1:00,8.1,,5.9,290,62,1009.4,20,20000,
3/26/2019 2:00,7.7,,5.8,290,62,1009.3,20,20000,
3/26/2019 3:00,7.4,,4.7,290,60,1009.2,0,20000,
3/26/2019 4:00,7.3,,4.4,270,58,1008.7,0,20000,
3/26/2019 5:00,7.5,,3.9,270,58,1009,0,19000,
3/26/2019 6:00,7.5,,3.3,270,65,1009.2,0,15870,
3/26/2019 7:00,8.1,,5.2,270,71,1009.6,0,8360,0
3/26/2019 8:00,9,,4.9,270,71,1010.3,0,7500,0.19
3/26/2019 9:00,10.8,,3.8,270,68,1010.8,0,8060,0.91
3/26/2019 10:00,12.8,,2.2,290,62,1010.8,0,8110,1.63
3/26/2019 11:00,14.1,,5.5,230,61,1010.4,0,9150,2.41
3/26/2019 12:00,15.9,,4.7,270,55,1010.2,0,10240,2.86
3/26/2019 13:00,17.7,,6.5,270,41,1010.2,0,14790,3.1
3/26/2019 14:00,19,,5.1,290,35,1009.7,0,19370,2.99
3/26/2019 15:00,20.1,,3.9,200,22,1009.5,0,20000,2.6
3/26/2019 16:00,20.3,,4.6,200,21,1009.3,0,20000,2.01
3/26/2019 17:00,20,,2.2,230,29,1009.5,0,20000,1.28
3/26/2019 18:00,17.7,,4.3,230,40,1009.8,0,20000,0.48
3/26/2019 19:00,14.5,,2.6,230,64,1010.1,0,13780,0
3/26/2019 20:00,13.7,,2.5,250,61,1010.7,0,13670,
3/26/2019 21:00,12.7,,3.8,230,70,1011.2,0,9680,
3/26/2019 22:00,11.8,,2.6,250,78,1011.6,0,7140,
3/26/2019 23:00,11.3,,4,230,80,1011.7,10,6360,
3/27/2019 0:00,10.8,,1.9,200,83,1011.8,0,5880,
3/27/2019 1:00,10.3,,2.7,200,86,1011.5,10,5820,
3/27/2019 2:00,9.9,,1.5,200,76,1011.4,10,7960,
3/27/2019 3:00,9.7,,2.1,200,78,1010.9,0,7510,
3/27/2019 4:00,10.6,,5.3,270,64,1010.7,0,7910,
3/27/2019 5:00,11.3,,6.5,290,66,1010.7,50,8350,
3/27/2019 6:00,11.4,,6.1,290,67,1010.6,10,7730,
3/27/2019 7:00,10.3,,3.3,250,80,1010.9,30,5480,0
3/27/2019 8:00,10.9,,4,230,79,1010.7,0,5950,0.21
3/27/2019 9:00,12.2,,4.6,230,72,1010.6,0,6800,0.94
3/27/2019 10:00,14,,4.5,230,64,1010.4,0,8420,1.71
3/27/2019 11:00,15.1,,6.5,230,56,1009.8,0,11460,2.34
3/27/2019 12:00,15.6,,7.5,230,57,1008.9,50,11840,2.72
3/27/2019 13:00,15.2,,8.6,200,59,1007.8,50,10680,2.74
3/27/2019 14:00,15.7,,8.5,230,52,1006.8,60,13550,2.42
3/27/2019 15:00,16,,9.2,230,51,1005.9,50,12290,2.42
3/27/2019 16:00,15.3,,8.7,230,53,1005.2,60,13400,1.49
3/27/2019 17:00,15.7,,8.4,230,45,1004.7,40,20000,1.12
3/27/2019 18:00,14.9,,8.4,230,48,1004.5,50,20000,0.34
3/27/2019 19:00,14.5,,5.6,250,48,1005,80,20000,0
3/27/2019 20:00,14.6,,7,270,55,1005.2,70,20000,
3/27/2019 21:00,14.4,,8.1,270,66,1005.5,90,18660,
3/27/2019 22:00,13.9,,7.1,270,71,1005.5,90,14360,
3/27/2019 23:00,13.6,,6.5,290,73,1005.6,80,13160,
3/28/2019 0:00,13.6,,5.2,290,74,1004.8,60,15680,
3/28/2019 1:00,13.4,,5.4,270,76,1004.7,60,14310,
3/28/2019 2:00,13.2,,2.7,270,75,1004.3,90,12930,
3/28/2019 3:00,13.3,,5.3,320,73,1004.1,60,9260,
3/28/2019 4:00,13.3,,2.3,340,71,1003.9,80,6690,
3/28/2019 5:00,13.2,,2.6,360,69,1003.7,80,5870,
3/28/2019 6:00,12.7,,0,0,72,1003.7,100,5200,
3/28/2019 7:00,12.7,,2.1,50,71,1004.6,80,5690,0
3/28/2019 8:00,12.8,,0,0,74,1004.9,70,4520,0.21
3/28/2019 9:00,14.1,,2.7,70,66,1005.3,50,8290,0.93
3/28/2019 10:00,15.8,,1.2,90,55,1005.7,60,9130,1.58
3/28/2019 11:00,16.4,,2.9,180,63,1005.8,0,8710,1.76
3/28/2019 12:00,16.6,,3,160,64,1005.9,30,12480,2.5
3/28/2019 13:00,17,,3.4,160,64,1005.5,70,13230,2.57
3/28/2019 14:00,15.2,,3.9,110,73,1005,70,10790,2.09
3/28/2019 15:00,15.3,,2.8,110,73,1004.5,60,11200,1.76
3/28/2019 16:00,15,,1.8,140,75,1004.3,80,11740,1.28
3/28/2019 17:00,14.5,,2,110,79,1004.4,50,10570,0.79
3/28/2019 18:00,13.3,,2.2,110,82,1004.8,60,10070,0.2
3/28/2019 19:00,12.7,,2.2,110,82,1005.5,90,9400,0
3/28/2019 20:00,12.5,,1.5,110,84,1005.7,95,9020,
3/28/2019 21:00,12.3,,1.2,110,86,1006.2,100,7730,
3/28/2019 22:00,12.4,,0.6,200,85,1006.5,100,7500,
3/28/2019 23:00,12.3,,0.8,230,84,1006.6,80,7380,
3/29/2019 0:00,12.2,,0,0,83,1006.2,60,7670,
3/29/2019 1:00,11.9,,0,0,86,1006.1,90,8080,
3/29/2019 2:00,11.8,,1.6,50,87,1005.5,50,6080,
3/29/2019 3:00,11.5,,0,0,90,1005.1,40,5910,
3/29/2019 4:00,11,,0,0,91,1004.4,10,5780,
3/29/2019 5:00,10.4,,1.8,290,94,1004.6,30,4800,
3/29/2019 6:00,10.4,,1.4,200,100,1005.1,50,2130,
3/29/2019 7:00,10.1,,0.5,180,100,1005.2,0,2300,0.01
3/29/2019 8:00,11.2,,1.6,90,95,1005.8,0,3240,0.22
3/29/2019 9:00,12.1,,1.1,230,90,1006.2,70,4120,0.52
3/29/2019 10:00,13,,1.2,200,87,1006.5,60,4810,0.66
3/29/2019 11:00,14.7,,0.7,200,79,1005.9,40,8240,2.06
3/29/2019 12:00,16,,3.2,200,72,1005.6,10,10610,2.67
3/29/2019 13:00,16.2,,4.1,200,67,1004.9,0,12820,2.9
3/29/2019 14:00,16.6,,4.3,200,64,1004.6,0,13290,2.78
3/29/2019 15:00,16.9,,5.5,230,64,1003.9,0,13330,2.4
3/29/2019 16:00,16.2,,5.6,230,65,1003.9,20,12410,1.79
3/29/2019 17:00,15.3,,3.6,230,68,1004.1,0,10800,1.05
3/29/2019 18:00,14.3,,4,230,68,1004.5,0,12880,0.33
3/29/2019 19:00,13.3,,2.4,230,74,1004.9,50,10910,0
3/29/2019 20:00,12.8,,3.3,250,61,1004.9,60,19870,
3/29/2019 21:00,12.5,,2,250,60,1005.4,60,20000,
3/29/2019 22:00,12.1,,1.6,250,65,1005.1,70,20000,
3/29/2019 23:00,11.9,,2.9,230,71,1004.9,80,20000,
3/30/2019 0:00,11.8,,2.6,250,68,1004.7,90,20000,
3/30/2019 1:00,11.8,,2.6,250,69,1004.3,100,20000,
3/30/2019 2:00,11.6,,2.9,270,65,1003.9,100,20000,
3/30/2019 3:00,12,,5.5,290,56,1003,100,20000,
3/30/2019 4:00,11.7,,6.9,290,54,1003.4,100,20000,
3/30/2019 5:00,10.1,,5.1,320,65,1004.6,100,17310,
3/30/2019 6:00,9,0,5,320,71,1005,100,14880,
3/30/2019 7:00,8.9,,5,320,72,1004.5,100,14090,0
3/30/2019 8:00,9,,7.9,320,66,1005,80,18630,0.12
3/30/2019 9:00,10.2,0.1,5.8,340,58,1004.9,20,19370,1.12
3/30/2019 10:00,11.9,,5.2,340,52,1004.9,0,20000,1.96
3/30/2019 11:00,14,,4.1,270,49,1004.9,0,20000,2.49
3/30/2019 12:00,14.4,,7,230,49,1004.3,0,20000,2.83
3/30/2019 13:00,15,,7.3,230,49,1003.4,30,20000,2.84
3/30/2019 14:00,16,,6.9,250,43,1002.5,0,20000,2.67
3/30/2019 15:00,15.7,,7.7,250,43,1002.5,40,20000,2.09
3/30/2019 16:00,15.6,,6.9,270,37,1002.8,30,20000,1.42
3/30/2019 17:00,13.6,,11,290,43,1003.6,20,18910,1.16
3/30/2019 18:00,11.6,,10.4,290,37,1004.6,30,19090,0.29
3/30/2019 19:00,9.8,,7.7,290,48,1005.1,10,20000,0.01
3/30/2019 20:00,8.5,,7.4,290,45,1006.2,40,20000,
3/30/2019 21:00,7.3,,6.3,320,48,1007.5,60,20000,
3/30/2019 22:00,6,,10.6,320,53,1008.2,50,20000,
3/30/2019 23:00,5.6,,6.9,320,49,1008.6,50,20000,
3/31/2019 0:00,5.4,0,4.7,340,56,1009.1,60,20000,
3/31/2019 1:00,5.3,,5.2,320,57,1009,80,20000,
3/31/2019 2:00,5.2,,4,320,55,1009.5,50,20000,
3/31/2019 3:00,5.3,,8.2,320,49,1009.7,80,20000,
3/31/2019 4:00,5.2,,5.6,320,47,1009.8,90,20000,
3/31/2019 5:00,5.2,,5,320,48,1010.5,90,20000,
3/31/2019 6:00,5.1,,8.2,320,48,1010.7,70,20000,
3/31/2019 7:00,5,,8.3,320,46,1011.6,40,20000,0
3/31/2019 8:00,5.3,,9,320,44,1012,50,20000,0.21
3/31/2019 9:00,6.4,,9.2,320,40,1011.9,50,20000,1.09
3/31/2019 10:00,7.7,,7.7,340,35,1012.2,20,20000,2.1
3/31/2019 11:00,9,,6.4,320,31,1012,20,20000,2.57
3/31/2019 12:00,10,,7.5,340,28,1011.1,0,20000,3.07
3/31/2019 13:00,10.5,,9.1,320,24,1011.1,0,20000,3.28
3/31/2019 14:00,11.3,,7.2,340,23,1010.4,0,20000,3.15
3/31/2019 15:00,10.9,,8.3,320,25,1010.4,0,20000,2.77
3/31/2019 16:00,10.2,,8.7,20,26,1010.7,0,20000,2.18
3/31/2019 17:00,9.4,,9.3,320,26,1011.1,0,20000,1.43
3/31/2019 18:00,8.3,,8.4,320,25,1011.9,0,20000,0.62
3/31/2019 19:00,6.9,,5,340,28,1012.9,0,20000,0.03
3/31/2019 20:00,6,,6.4,320,27,1013.7,0,20000,
3/31/2019 21:00,5.3,,5.3,340,26,1014.5,0,20000,
3/31/2019 22:00,4.8,,4.7,340,29,1015.5,0,20000,
3/31/2019 23:00,4.4,,4.2,320,35,1015.4,60,20000,
4/1/2019 0:00,3.9,,3.4,290,41,1015.4,0,20000,
4/1/2019 1:00,4,,3.9,320,44,1015.3,0,20000,
4/1/2019 2:00,3.9,,4.7,320,43,1015.2,10,20000,
4/1/2019 3:00,3.6,,3.3,320,46,1015,0,20000,
4/1/2019 4:00,3.3,,1.7,290,47,1015.2,0,20000,
4/1/2019 5:00,2.9,,1.8,340,48,1015.1,0,20000,
4/1/2019 6:00,2.7,,1.9,290,49,1015.5,0,20000,
4/1/2019 7:00,3,,2.8,290,47,1016.2,0,20000,0
4/1/2019 8:00,5.2,,5.6,320,43,1016.5,0,20000,0.25
4/1/2019 9:00,6.6,,8.1,320,35,1016.1,0,20000,1.33
4/1/2019 10:00,8.2,,7,320,27,1016.6,0,20000,2.08
4/1/2019 11:00,9.4,,7.7,340,24,1016,0,20000,2.66
4/1/2019 12:00,11,,3.8,360,24,1015.3,0,20000,3.02
4/1/2019 13:00,12.6,,3.3,290,26,1014.3,10,20000,3.02
4/1/2019 14:00,13.5,,6.4,290,25,1013.5,50,20000,2.8
4/1/2019 15:00,13.2,,9.9,290,24,1013.1,50,20000,2.5
4/1/2019 16:00,13.1,,9.4,290,24,1013,30,20000,2.1
4/1/2019 17:00,12.7,,6.9,290,25,1013,20,20000,1.31
4/1/2019 18:00,11.4,,7.9,290,28,1013.2,0,20000,0.47
4/1/2019 19:00,10.2,,6.1,290,33,1013.4,0,20000,0
4/1/2019 20:00,9.3,,3.6,340,39,1013.8,0,20000,
4/1/2019 21:00,8.9,,2.7,270,45,1014.5,60,20000,
4/1/2019 22:00,8.7,,2.8,270,53,1014.8,60,20000,
4/1/2019 23:00,8.5,,4.3,250,63,1014.7,20,20000,
4/2/2019 0:00,8.1,,4,250,70,1014.7,0,20000,
4/2/2019 1:00,7.8,,2.5,250,74,1014.6,0,19380,
4/2/2019 2:00,7.4,,2.6,270,74,1014.2,0,17560,
4/2/2019 3:00,7,,2.9,290,75,1014.3,0,15710,
4/2/2019 4:00,6.7,,3.5,290,75,1014.2,10,14510,
4/2/2019 5:00,6.4,,2.9,320,76,1014.4,0,15100,
4/2/2019 6:00,5.9,,1.5,320,74,1014.7,30,15470,
4/2/2019 7:00,5.8,,2.6,320,62,1015.2,0,20000,0
4/2/2019 8:00,7,,2.4,20,54,1015.8,0,19870,0.22
4/2/2019 9:00,8.6,,1.6,140,48,1015.9,0,20000,1.27
4/2/2019 10:00,9.7,,2.1,90,55,1015.9,0,20000,2.01
4/2/2019 11:00,10.4,,2.3,110,49,1015.5,0,20000,2.62
4/2/2019 12:00,11.5,,2.2,90,36,1014.8,30,20000,3.02
4/2/2019 13:00,12.3,,3.2,140,29,1014.2,0,20000,3.02
4/2/2019 14:00,13.8,,1.9,140,25,1012.9,0,20000,3.05
4/2/2019 15:00,15.1,,4.6,320,18,1012.2,0,20000,2.71
4/2/2019 16:00,12.8,,7.7,230,39,1011.8,0,20000,2.1
4/2/2019 17:00,11.7,,7,230,52,1012,0,20000,1.28
4/2/2019 18:00,12.2,,4.5,230,47,1012.2,0,20000,0.46
4/2/2019 19:00,12,,5.9,360,20,1012.5,0,20000,0.01
4/2/2019 20:00,11.2,,6.8,320,21,1013.7,10,20000,
4/2/2019 21:00,10.3,,5.1,340,21,1014.4,30,20000,
4/2/2019 22:00,9.7,,4.7,20,23,1014.9,0,20000,
4/2/2019 23:00,8.9,,5.5,360,26,1015,30,20000,
4/3/2019 0:00,8.1,,5.4,340,31,1015.4,0,20000,
4/3/2019 1:00,7.2,,7.2,340,31,1015.2,30,20000,
4/3/2019 2:00,6.6,,6.5,340,32,1015.4,10,20000,
4/3/2019 3:00,6.2,,6.6,340,32,1015.7,0,20000,
4/3/2019 4:00,5.6,,4.6,320,32,1016.1,0,20000,
4/3/2019 5:00,5.3,,4.4,320,33,1016.5,0,20000,
4/3/2019 6:00,4.8,,2.6,270,37,1016.8,0,20000,
4/3/2019 7:00,4.7,,1.3,290,38,1017.3,0,20000,0
4/3/2019 8:00,7,,0.4,0,37,1017.4,0,20000,0.22
4/3/2019 9:00,8.4,,1.9,230,37,1017.5,0,20000,1.35
4/3/2019 10:00,10.6,,2.6,180,30,1017.4,0,20000,2.12
4/3/2019 11:00,11.2,,3.5,200,29,1017.2,0,20000,2.7
4/3/2019 12:00,12.4,,5.9,230,22,1016.3,0,20000,3.13
4/3/2019 13:00,13.3,,7.2,230,20,1015.5,0,20000,3.27
4/3/2019 14:00,14.1,,7.6,230,19,1014.6,0,20000,3.16
4/3/2019 15:00,12.8,,7.1,200,30,1013.8,0,20000,2.75
4/3/2019 16:00,12,,8,200,39,1013.4,0,20000,2.14
4/3/2019 17:00,11.9,,7.4,230,43,1012.9,0,20000,1.36
4/3/2019 18:00,11.7,,6.2,200,47,1012.6,0,20000,0.53
4/3/2019 19:00,12.1,,7.1,270,31,1012.7,0,20000,0.02
4/3/2019 20:00,10.9,,6.9,290,29,1013.5,0,20000,
4/3/2019 21:00,9.7,,8.2,290,30,1013.8,0,20000,
4/3/2019 22:00,8.5,,9.7,290,26,1014,0,20000,
4/3/2019 23:00,7.9,,6.2,320,23,1014.6,0,20000,
4/4/2019 0:00,7.6,,3.6,340,25,1014.3,0,20000,
4/4/2019 1:00,7.5,,8.5,340,26,1013.9,0,20000,
4/4/2019 2:00,6.9,,4,290,29,1014.4,0,19760,
4/4/2019 3:00,6.6,,3.4,360,31,1013.8,0,20000,
4/4/2019 4:00,6.1,,2.2,250,33,1013.8,0,20000,
4/4/2019 5:00,6.2,,2.8,320,29,1013.1,0,20000,
4/4/2019 6:00,6.6,,4.2,320,27,1013.4,0,20000,
4/4/2019 7:00,7.3,,7.3,340,25,1013.7,0,20000,0.02
4/4/2019 8:00,8.4,,3.9,290,24,1013.9,0,20000,0.24
4/4/2019 9:00,10.5,,2.5,70,31,1013.3,0,20000,1.39
4/4/2019 10:00,12,,1.3,200,34,1013.3,0,20000,2.07
4/4/2019 11:00,13.3,,5.1,230,31,1013.1,0,20000,2.69
4/4/2019 12:00,14.5,,6.3,200,34,1012.1,0,20000,3.12
4/4/2019 13:00,14.4,,5.1,200,38,1011,0,20000,3.2
4/4/2019 14:00,15.1,,4.6,200,39,1009.6,20,20000,2.98
4/4/2019 15:00,14.4,,5.9,230,51,1009,30,20000,2.57
4/4/2019 16:00,14.3,,6,230,48,1007.9,30,20000,1.91
4/4/2019 17:00,14.5,,5.2,200,49,1007.3,40,20000,1.16
4/4/2019 18:00,12.9,,6.1,230,54,1007.2,70,20000,0.26
4/4/2019 19:00,12.5,,5.6,250,55,1007.8,60,20000,0
4/4/2019 20:00,12.5,,4.6,230,56,1007.9,70,20000,
4/4/2019 21:00,12.6,,5.6,250,40,1008.5,50,20000,
4/4/2019 22:00,11.5,,4.5,230,64,1008.4,90,20000,
4/4/2019 23:00,11,,5.3,250,57,1008.2,100,20000,
4/5/2019 0:00,10.9,,5.8,250,52,1008,80,20000,
4/5/2019 1:00,10.5,,5.1,250,31,1007.5,60,20000,
4/5/2019 2:00,9.6,,3.6,270,34,1006.7,0,20000,
4/5/2019 3:00,9.2,,3.7,270,37,1006.1,40,20000,
4/5/2019 4:00,8.7,,3.1,290,46,1005.6,50,20000,
4/5/2019 5:00,8.1,,1.1,290,51,1005.3,0,20000,
4/5/2019 6:00,7.9,,3.4,290,54,1005.4,0,20000,
4/5/2019 7:00,8.2,,3.4,290,53,1005.2,0,20000,0.01
4/5/2019 8:00,9.6,,4.8,290,62,1004.9,0,19260,0.21
4/5/2019 9:00,11.1,,5,290,69,1004.7,50,9930,0.82
4/5/2019 10:00,13,,6.4,290,66,1004.1,30,7460,1.68
4/5/2019 11:00,14.5,,5.5,230,62,1003.6,0,8650,2.39
4/5/2019 12:00,15,,6.6,230,66,1002.4,20,10950,2.79
4/5/2019 13:00,15.4,,7.1,230,69,1001.8,30,9870,2.93
4/5/2019 14:00,18.7,,6.5,270,52,1001.2,20,6750,2.69
4/5/2019 15:00,19.9,,6.1,270,47,1000.5,10,6620,2.26
4/5/2019 16:00,19.6,,6.5,250,48,1000.3,0,6420,1.72
4/5/2019 17:00,18.3,,6.4,230,57,1000.4,0,6460,0.99
4/5/2019 18:00,18.3,,4.6,250,50,1000.8,0,5990,0.3
4/5/2019 19:00,17.5,,5.4,270,48,1001.3,0,7830,0.02
4/5/2019 20:00,16.6,,5.4,290,43,1001.9,0,11960,
4/5/2019 21:00,15,,2.3,290,48,1002.7,0,12630,
4/5/2019 22:00,14.8,,5.3,290,52,1003.4,0,11860,
4/5/2019 23:00,13.8,,5.2,290,52,1003.7,0,12200,
4/6/2019 0:00,13,,5.7,290,41,1004.3,0,17860,
4/6/2019 1:00,11.8,,4,250,41,1004.3,10,19620,
4/6/2019 2:00,11.4,,4.7,270,36,1004.1,0,20000,
4/6/2019 3:00,10.7,,5.7,290,39,1004,0,20000,
4/6/2019 4:00,10,,3.7,250,50,1004.2,0,20000,
4/6/2019 5:00,9.4,,0.7,340,38,1004.6,0,20000,
4/6/2019 6:00,9.1,,1.2,90,32,1004.5,0,20000,
4/6/2019 7:00,8.9,,1.3,200,48,1005.3,0,20000,0.01
4/6/2019 8:00,10.4,,1,230,47,1005.6,0,20000,0.2
4/6/2019 9:00,13.4,,0.5,140,42,1005.9,0,20000,1.28
4/6/2019 10:00,14.9,,1.6,90,34,1005.7,0,20000,2.02
4/6/2019 11:00,16.4,,2.5,110,26,1005.1,0,20000,2.57
4/6/2019 12:00,17.8,,3.5,180,46,1005.3,0,20000,2.89
4/6/2019 13:00,17.4,,2.8,110,50,1004.8,0,20000,3.01
4/6/2019 14:00,18.1,,2.2,230,48,1004.1,0,17990,2.89
4/6/2019 15:00,18.1,,2.7,200,30,1003,0,20000,2.5
4/6/2019 16:00,18.3,,2.6,230,34,1002.3,0,20000,1.95
4/6/2019 17:00,17.4,,4.5,250,30,1002.2,0,20000,1.19
4/6/2019 18:00,15.7,,5.5,230,34,1002.1,0,20000,0.4
4/6/2019 19:00,14,,6.3,230,49,1002.2,0,20000,0
4/6/2019 20:00,13.2,,4.8,230,66,1002.8,0,11820,
4/6/2019 21:00,12.8,,2.4,230,77,1003.3,0,5230,
4/6/2019 22:00,12.6,,2.4,250,81,1003.3,0,3560,
4/6/2019 23:00,12.3,,2.2,250,84,1003.5,0,3230,
4/7/2019 0:00,12,,2.5,230,88,1003.6,0,2630,
4/7/2019 1:00,11.9,,3.2,230,89,1003.3,0,2450,
4/7/2019 2:00,11.8,,1.8,250,93,1003,0,2090,
4/7/2019 3:00,11.4,,0.6,200,93,1002.9,0,2240,
4/7/2019 4:00,11.2,,0,0,95,1002.6,0,2370,
4/7/2019 5:00,10.8,,0,0,91,1002.4,0,2550,
4/7/2019 6:00,10.9,,0.7,250,92,1002.5,50,1880,
4/7/2019 7:00,10.9,,0,0,91,1002.8,20,2140,0.01
4/7/2019 8:00,11.6,,0,0,86,1002.7,40,2600,0.16
4/7/2019 9:00,12.7,,2.2,200,84,1003.3,100,3190,0.48
4/7/2019 10:00,13.4,,1.9,200,82,1003.2,100,3920,0.67
4/7/2019 11:00,14.5,,2.8,200,75,1002.8,100,5660,1.13
4/7/2019 12:00,15.5,,3,200,75,1002,100,7140,1.52
4/7/2019 13:00,15.1,0,2.2,230,77,1001.6,100,6620,0.6
4/7/2019 14:00,14.6,0,2.2,180,85,1001.3,100,5920,0.21
4/7/2019 15:00,14.3,0.2,2.3,20,89,1001,100,3380,0.01
4/7/2019 16:00,13.7,8.6,0.7,230,97,1002.2,100,1930,0
4/7/2019 17:00,13.3,6,0.4,0,100,1001.9,100,2130,0
4/7/2019 18:00,12.9,3,2.7,70,100,1000.6,100,740,0
4/7/2019 19:00,12.7,0.6,0.3,0,100,1000.8,100,1350,0
4/7/2019 20:00,12.8,1.3,2,340,100,1001.4,100,1060,
4/7/2019 21:00,12.6,0,1.5,110,100,1002.3,100,2990,
4/7/2019 22:00,12.7,,0.6,200,100,1002.8,70,1630,
4/7/2019 23:00,12.6,,2.4,250,100,1003.5,80,1330,
4/8/2019 0:00,12.6,,1.5,200,100,1003.6,70,1100,
4/8/2019 1:00,12.2,,0.1,0,100,1003.1,70,2590,
4/8/2019 2:00,11.9,,2.9,250,100,1002.6,70,2170,
4/8/2019 3:00,11.6,,2.5,270,100,1002.7,20,2460,
